12 100 10000
75 0.666353968864 0.991909768594 1
27 0.281414192357 0.846460292203 0
88 0.374060038235 0.705195875704 0
9 0.292456713928 0.475903083142 0
23 0.044411229346 0.360873876227 0
54 0.347719056340 0.837317156863 1
50 0.644184338829 0.677229916798 1
23 0.687125234915 0.746246467458 1
24 0.068803063856 0.671651263120 0
23 0.664721457841 0.891285307169 1
32 0.044418653448 0.523872449120 1
35 0.245266694711 0.369666897987 1
99 0.480729082939 0.786568080532 0
49 0.191551866518 0.942761107337 1
68 0.334921583417 0.919806243537 0
6 0.677401198689 0.845439517309 0
20 0.167647114199 0.398690051649 1
87 0.208949557235 0.534864448072 0
22 0.252795433776 0.644549892624 0
36 0.270095097192 0.774137635161 1
90 0.277418819264 0.292003443362 1
65 0.154494321949 0.671425646376 0
50 0.494273269867 0.836938219704 0
56 0.420560266521 0.719108848209 1
10 0.852125657544 0.933253132190 0
82 0.306630167712 0.375037755429 1
69 0.107601670574 0.533437329062 1
81 0.300256338511 0.618372884538 1
12 0.292024864415 0.902893743112 0
41 0.548834406094 0.813710524772 0
78 0.435996861897 0.702359412587 1
80 0.367540206045 0.913707938658 1
29 0.053019878588 0.537477102291 1
17 0.093137088218 0.548571875772 0
84 0.173462544590 0.614571797916 0
51 0.768072567186 0.922568288380 1
29 0.206986399660 0.575100507075 1
44 0.427624040931 0.991279622182 1
49 0.256478629143 0.440930575766 0
73 0.312505571678 0.371588848692 1
68 0.147655241618 0.655286460349 0
54 0.620185403962 0.988324999919 1
13 0.549163215440 0.871984543368 0
25 0.710529023633 0.762200881642 0
36 0.001823826235 0.139661179253 1
41 0.894883221781 0.981229141647 0
10 0.069161970767 0.440522165928 1
53 0.854142927492 0.895138220691 0
4 0.077755757722 0.219961384544 0
79 0.272730112315 0.761892652158 0
72 0.350212663037 0.654672289444 0
66 0.647133094352 0.991881680229 0
83 0.184369709484 0.191010720296 1
27 0.518993062922 0.886779516359 0
52 0.419924543131 0.699704182567 1
89 0.385278895129 0.850766864173 0
52 0.085008675846 0.521092884875 0
83 0.071769489678 0.474852067170 1
66 0.070423782084 0.823347402345 0
88 0.115006062645 0.755496270241 1
73 0.319980218734 0.612355667884 0
51 0.142743209529 0.328558230191 0
4 0.037076785119 0.228650617380 1
39 0.209615317033 0.308482744847 1
85 0.324030387830 0.715635578518 0
5 0.486470703220 0.949460142474 0
81 0.525877906295 0.882787303735 0
81 0.243637400632 0.554502920493 1
40 0.738016495581 0.882376721983 0
90 0.330738310900 0.734961099108 1
72 0.703739489092 0.764917045567 0
7 0.078902562421 0.827817257963 1
33 0.438370229477 0.982199620022 1
88 0.232388435506 0.504582640973 0
77 0.161219007638 0.987788743521 1
71 0.015921885712 0.510079641805 1
27 0.034466761592 0.446877079360 0
35 0.268715134962 0.990859821064 1
45 0.162038238131 0.524865322164 1
7 0.068923918592 0.462852639665 0
83 0.647648202050 0.743508107066 1
56 0.035878120637 0.488416483327 0
84 0.756886332130 0.799305858097 0
70 0.331080112525 0.364058687505 1
70 0.412154464146 0.814059101885 1
22 0.072532416764 0.621814749067 0
44 0.067645879137 0.731902954546 1
24 0.219648420382 0.992046400725 0
12 0.634478635153 0.868449140374 1
13 0.428509206346 0.536906865225 0
98 0.557478667504 0.902667006986 0
54 0.019759953097 0.645744292308 0
90 0.015258107236 0.331706685150 1
9 0.020334286103 0.076137409446 1
46 0.064918862873 0.402087529330 1
3 0.261966082851 0.837681844192 1
67 0.102045546091 0.363323812562 1
55 0.149503196973 0.274626798753 1
25 0.236641094258 0.457172053215 1
91 0.490280077263 0.619220574854 1
5 0.173381033566 0.518750370223 0
67 0.443466845888 0.732629287471 1
52 0.292272387752 0.413338371296 0
43 0.059284511149 0.503258891420 1
15 0.645731709034 0.908133968657 1
86 0.478104334589 0.774765546253 1
39 0.007226040429 0.569147843334 1
21 0.387484918137 0.868564618240 0
80 0.045886280931 0.622976341384 0
84 0.687824591655 0.697831009106 1
73 0.196700544957 0.342646576757 0
88 0.272481611803 0.464560474643 0
89 0.704297916850 0.867059579661 0
39 0.281215461527 0.961072117429 0
80 0.260395728451 0.641020962769 1
44 0.843000049849 0.940465331270 1
52 0.379891415078 0.403412962409 0
53 0.385539614873 0.612413981637 1
19 0.301124600885 0.799988406364 0
41 0.021609214994 0.524935218670 0
28 0.344766237498 0.458312283223 1
41 0.233426357169 0.692636493958 1
6 0.486594089139 0.977203751857 0
49 0.165301743813 0.417200283186 1
80 0.069192650690 0.134456927297 0
18 0.180061320124 0.586243757723 1
22 0.068120050710 0.125422430230 0
25 0.140037940124 0.683007809947 0
75 0.095346674493 0.741942531429 0
64 0.736119042588 0.800794702254 1
22 0.489765142532 0.813316958747 0
91 0.248359937503 0.317074934066 1
87 0.213853850630 0.940043834607 0
95 0.236456177755 0.246843425608 1
43 0.375321674474 0.469096496885 1
33 0.691709085893 0.968583227787 1
27 0.162983678554 0.927806642197 0
33 0.179818242419 0.389593753303 1
74 0.176837409142 0.261597504959 1
62 0.724768499424 0.725054073136 0
60 0.716625654079 0.838231864697 0
22 0.208546268441 0.916553651419 1
11 0.136486815136 0.561998605605 0
55 0.182088693569 0.416498914995 0
30 0.059730879312 0.652448628253 1
88 0.168294741859 0.523076050584 1
76 0.672729983135 0.968563422916 1
50 0.660603926761 0.884201340632 1
64 0.460216286958 0.885987320586 0
19 0.702489601703 0.746035759768 0
36 0.079483056451 0.345163090243 1
77 0.383876575150 0.608204664089 0
86 0.403827063622 0.852436831376 1
44 0.281367784155 0.772331205162 1
2 0.895558608203 0.932951375347 0
70 0.007339045827 0.045519033096 0
55 0.263053702650 0.700072431571 1
33 0.607881249068 0.612728386519 1
77 0.882557767758 0.997609078887 0
54 0.420914431678 0.993037183498 1
13 0.231243658282 0.871108078647 0
81 0.127507955707 0.188588567868 1
90 0.523039201745 0.926995821759 0
58 0.737915216718 0.925523679005 0
65 0.002288207029 0.209908075661 1
35 0.223137991790 0.963961387223 1
44 0.044903039917 0.542043976593 1
61 0.214208289429 0.432265822730 1
58 0.561706662762 0.664509022051 1
46 0.445164048200 0.533579251723 0
93 0.423761670301 0.595090741929 1
33 0.025989841881 0.378599854523 0
12 0.803511628653 0.811946234282 1
22 0.135272893470 0.630186179826 0
67 0.733342908600 0.793011833652 0
56 0.355349496533 0.702424557764 0
90 0.125619711483 0.549237829843 1
87 0.229121527789 0.648686372105 0
37 0.069023943434 0.814707189679 0
11 0.253931880428 0.691227011381 1
25 0.724855495579 0.879627778281 1
90 0.105165058327 0.523130436628 0
85 0.515274901592 0.703364576309 0
60 0.351981677117 0.735953482688 0
1 0.032861754670 0.094805798517 0
27 0.486685319876 0.888559650634 0
93 0.136855173752 0.622118277439 1
2 0.007639582519 0.650105221502 0
64 0.316636136044 0.458630184869 0
88 0.509858809860 0.814621075615 1
80 0.027751860791 0.184196360091 1
65 0.387319662266 0.503869694264 0
51 0.071380750089 0.129202312465 0
59 0.660049159262 0.830413591388 0
46 0.059220301226 0.088840685160 0
89 0.452345244856 0.891611868499 0
33 0.145184560203 0.399067010099 1
32 0.275137373618 0.351447020876 0
84 0.081309968273 0.998928402477 0
19 0.061835840949 0.107888417647 0
10 0.458437636581 0.876295373028 1
31 0.175202624350 0.865011177290 1
88 0.660466227477 0.999046840961 1
53 0.086148673636 0.804179845984 0
73 0.625512872932 0.720361820515 1
85 0.618327797722 0.817695372795 0
77 0.117345191397 0.392269849829 1
51 0.430935621605 0.597716120049 1
24 0.296273531323 0.755089038107 0
81 0.392369315076 0.579111568081 0
64 0.383375827895 0.398400761812 1
76 0.495370709012 0.934608588878 1
38 0.079225685443 0.381540022087 0
84 0.659235884548 0.862646210476 0
71 0.159973639759 0.874191275426 0
19 0.430445736795 0.980910161988 0
27 0.424290814957 0.904949762317 1
26 0.338620815104 0.719561862168 1
81 0.932263207129 0.955507201758 0
98 0.932020213246 0.947045500815 1
73 0.285021946353 0.385444691158 0
32 0.046261838071 0.170975398745 0
3 0.197750045169 0.923399683353 0
55 0.510459687705 0.637011051208 0
26 0.689094636872 0.995411328751 1
98 0.645696036782 0.909692444102 0
32 0.265500859260 0.751076534752 0
95 0.608789642714 0.788021171212 1
73 0.856814146278 0.953904368932 0
32 0.209965866753 0.502684570424 0
63 0.012215480883 0.294294171744 1
39 0.123057327442 0.515822968690 1
66 0.207615255103 0.295939098416 0
24 0.211084646456 0.915103745166 1
2 0.084201356030 0.229827066180 1
2 0.217450876197 0.386528513806 1
28 0.112226586789 0.403233415498 1
79 0.489114153859 0.822939768656 0
50 0.534853526823 0.713239022169 1
86 0.032285133164 0.516644492704 0
48 0.232113736263 0.641365200541 1
23 0.016854023331 0.310026277680 1
46 0.120221194063 0.170959472638 1
97 0.376469169800 0.809898652877 1
4 0.376520179411 0.980834815164 1
6 0.488645604737 0.573901737339 1
20 0.083426388903 0.093215023326 0
47 0.487143824278 0.938177131241 1
3 0.571612559949 0.988031182860 0
84 0.637201361888 0.810069488250 0
29 0.244733297623 0.669752775283 1
92 0.441023953969 0.884156783866 1
12 0.304577515767 0.580484902708 1
35 0.113458923603 0.669178270180 1
56 0.060029906769 0.383437271923 1
51 0.202930153308 0.485524713677 1
97 0.219924903728 0.722265175394 1
92 0.073818303554 0.508379989275 0
76 0.552100838123 0.606503377044 1
39 0.039149333222 0.296152170901 0
62 0.043253101150 0.109460104522 0
80 0.389701706977 0.595837403609 1
20 0.059113456956 0.530804129057 1
10 0.205884556384 0.825494852750 0
95 0.843969637606 0.858285322047 1
8 0.140843410598 0.305066693285 1
4 0.014344216655 0.470081606291 1
57 0.101946796510 0.575108890093 0
66 0.267427299879 0.460046837203 1
69 0.069437334524 0.893600583866 0
28 0.535875160991 0.956998057513 0
42 0.088648199891 0.398471317551 0
47 0.674868455308 0.852934838610 1
56 0.789429220598 0.981773694612 1
64 0.750138388896 0.756638976470 0
4 0.031484865875 0.271331486125 1
50 0.398061566087 0.833346952941 1
75 0.328017849103 0.368942684075 1
98 0.409398742471 0.547739941152 0
24 0.665796722159 0.752922504869 0
22 0.041866513223 0.206294871743 0
41 0.188592759665 0.365880229762 1
56 0.775227371693 0.865073340302 1
92 0.204830919637 0.672006238949 1
47 0.150288757562 0.911901782938 0
17 0.579180957555 0.630589189995 0
16 0.191329007224 0.711656415918 0
28 0.382766664888 0.784120150038 1
14 0.325520119447 0.383117580434 1
67 0.233910089277 0.990094904056 1
88 0.305414759644 0.388898138701 1
41 0.733495302193 0.808377843069 1
98 0.134721633632 0.266937234562 1
25 0.010347271229 0.076512866742 1
28 0.204512632244 0.217317596370 0
17 0.444423875869 0.472246230357 1
25 0.344352432338 0.691444782362 1
70 0.301915396857 0.374050483915 0
85 0.154710285936 0.177809628808 0
9 0.131581480051 0.877435958857 1
71 0.479695060856 0.839743906422 1
42 0.816345734939 0.935751328928 0
61 0.045613206952 0.715699550228 0
29 0.619298773507 0.776778905660 1
52 0.154270284120 0.494333731450 1
50 0.419454875722 0.977869620711 1
18 0.391110858702 0.566955138362 1
61 0.040664408386 0.270124334432 0
35 0.052184359509 0.594717500176 0
49 0.354601961159 0.558961997656 0
39 0.182062039648 0.714593270522 1
89 0.025619543168 0.994986953456 0
9 0.232289878166 0.323247262798 1
78 0.584784834077 0.626985279707 1
84 0.157130111791 0.658063195234 1
37 0.579351381703 0.845297810283 1
16 0.269033944163 0.717778202537 1
62 0.044650276298 0.302547037440 0
73 0.308951093695 0.339267516850 1
60 0.487359087229 0.561203381884 0
29 0.338318545615 0.948440456389 0
77 0.039364133022 0.277924401992 0
39 0.676303410293 0.928102013764 0
80 0.339822342324 0.555739602516 1
10 0.362426439800 0.906360416017 0
26 0.548263623072 0.691817270910 0
11 0.354241304977 0.575866357385 1
26 0.018245166028 0.188769416947 0
58 0.270092531603 0.507934562859 0
21 0.175850591243 0.826096883247 0
57 0.145661917977 0.430925102585 1
53 0.034534494570 0.711807231223 1
2 0.155126492420 0.246563465740 0
86 0.356665256802 0.699654473238 1
57 0.131340570212 0.515488972200 1
33 0.210041687802 0.731867817071 0
89 0.319347976352 0.705380244016 0
24 0.435062119427 0.610039629868 1
53 0.099865009835 0.164606474882 1
29 0.243739109755 0.531830750147 1
2 0.229006800521 0.951925502313 0
83 0.218952319004 0.344771080601 1
99 0.821378680854 0.824566978466 0
85 0.255042482631 0.609214477228 0
55 0.009752778082 0.066801614503 1
90 0.058569563133 0.281334298022 0
74 0.068964010107 0.778516845168 0
44 0.183502529519 0.731776462578 1
83 0.014133970767 0.073552737757 1
3 0.182844593452 0.942078407779 1
2 0.696371945888 0.889076032495 1
29 0.181235073037 0.274171503174 1
65 0.185166552191 0.800852471676 0
25 0.206648612382 0.640392846252 1
66 0.054751139035 0.854775661713 1
3 0.175376573595 0.271129482481 0
43 0.774114154090 0.835702832388 1
98 0.198208978385 0.293848646133 1
34 0.083648437773 0.621461300013 1
35 0.576985302727 0.914922842810 0
4 0.008386285814 0.763754924754 1
30 0.274151481775 0.708762421601 1
11 0.333474216319 0.458422928521 0
29 0.472180571747 0.953927833344 0
38 0.134037563180 0.273480072741 0
8 0.314332282716 0.981689761456 1
10 0.556733512508 0.887882209238 1
19 0.414713657363 0.821078536587 0
28 0.295918573281 0.706229165118 0
80 0.448477082367 0.949544038702 1
53 0.009794903704 0.755738484078 0
49 0.343156008977 0.680041544055 0
88 0.741305959893 0.800991642547 1
45 0.139910477835 0.223651876018 0
35 0.308189469869 0.679488489679 0
51 0.192831175702 0.800644537533 0
55 0.377854639122 0.955388640124 1
42 0.517343444209 0.881934226401 1
15 0.434997687652 0.971651473716 0
53 0.860983252393 0.996508206116 0
59 0.246073238185 0.957487209978 1
31 0.586800867685 0.666970805413 0
4 0.392400374942 0.746867426259 0
99 0.250133475912 0.914401300221 0
32 0.200151145376 0.871350884374 0
54 0.138543352974 0.144474191655 0
54 0.395850807045 0.684703232377 1
68 0.077178306636 0.952995628563 1
84 0.853335260620 0.957000295650 0
79 0.546061472037 0.560099513949 0
15 0.545800548004 0.774890374925 0
95 0.273341780503 0.293544258391 0
71 0.392508493089 0.488603556651 0
78 0.482508325610 0.780452886401 1
59 0.148370692642 0.565667361282 1
71 0.729044543259 0.815218003650 0
7 0.401581270196 0.605522750907 0
88 0.026243411509 0.133828768653 1
64 0.421857970493 0.430906084897 0
40 0.162569358953 0.440222872238 1
21 0.594346456358 0.688027836589 0
9 0.425867920979 0.935503906386 0
78 0.185468849825 0.617546034828 0
80 0.307513154777 0.492512096406 1
9 0.134623201312 0.934643657100 0
92 0.571214431688 0.910023988677 1
69 0.096683409802 0.434481320180 1
26 0.741810815360 0.987814202777 0
64 0.765936487148 0.875049987811 0
64 0.536258914005 0.751827846357 1
2 0.309584511559 0.963386629024 0
90 0.750151802544 0.881455869700 0
91 0.470888238245 0.605918028849 0
15 0.000776770706 0.012392654631 1
63 0.648293126288 0.900637988279 1
36 0.374441977663 0.487736957026 1
46 0.013313454897 0.950951556324 1
97 0.418961373154 0.451124967690 0
60 0.017553650018 0.714526823847 1
42 0.503266246275 0.547176998154 1
55 0.212250369628 0.840813817484 1
27 0.027277791049 0.547070964447 0
36 0.308969691158 0.933071682797 0
95 0.483409379674 0.978459186045 0
50 0.120947234237 0.955374529547 0
65 0.185943818144 0.403068508157 1
0 0.206779707487 0.732673263709 0
42 0.264242000502 0.898354270694 1
70 0.030765328559 0.697270636449 1
64 0.363696099135 0.458631359532 0
24 0.321975381366 0.819515392963 1
65 0.319713464867 0.631785835006 1
0 0.575617500468 0.607700128446 1
63 0.183967189483 0.924602281566 0
40 0.372333297986 0.839072236019 0
62 0.370188075799 0.690222022246 1
1 0.275956132416 0.600477649810 0
21 0.099468433347 0.228300321825 0
29 0.304476484416 0.805713329151 1
49 0.335333574106 0.802085940213 0
20 0.418998285255 0.586158097427 0
5 0.275429896241 0.836647873835 0
44 0.050070114846 0.313177657396 1
59 0.367306584645 0.877509955750 0
74 0.198897992681 0.712249094411 1
88 0.444055328917 0.714785612214 0
96 0.835172319167 0.849420530754 1
35 0.165531847250 0.392838999357 1
70 0.818564409739 0.999621804154 1
33 0.605264629285 0.900141315416 0
12 0.122434051927 0.782332754209 0
10 0.609802339462 0.903058576900 0
98 0.461333443870 0.684058127482 0
34 0.159754553536 0.940239008907 0
57 0.882164142136 0.981956087340 0
82 0.512585966541 0.850609561791 1
12 0.121112676930 0.386513343617 0
32 0.326983486095 0.360585595241 1
75 0.364870226048 0.468597375759 1
1 0.010662346803 0.288043933951 1
24 0.412298140041 0.812188564467 0
91 0.055289134235 0.578351401012 1
71 0.241283934227 0.520770034485 0
33 0.071179629623 0.743577700248 0
93 0.358963603982 0.400697759712 0
80 0.113326960935 0.464017644915 0
16 0.691085297495 0.836673236454 1
80 0.327207290472 0.839262063848 0
32 0.161052951742 0.346080049027 0
74 0.333423519988 0.335146746766 0
22 0.383043651327 0.395622500911 1
42 0.539724340173 0.749906011522 1
53 0.430583080473 0.606381035249 0
78 0.433980487939 0.895124688459 0
40 0.765374467224 0.862385283391 0
75 0.623072768095 0.707197296261 1
63 0.471483328926 0.655397852328 1
78 0.218252960130 0.692204664972 1
35 0.017961688515 0.914646450896 1
18 0.519371100443 0.998360448717 1
30 0.349785050376 0.395112083839 1
56 0.291995704399 0.934900111551 1
59 0.707939996657 0.836545009024 1
17 0.192965186377 0.674021694861 0
96 0.091591557037 0.925820311667 1
53 0.406356087885 0.481111545840 1
28 0.490128224592 0.597430899961 1
6 0.563578744856 0.812244905640 1
60 0.102589045413 0.474034750632 1
61 0.016083024537 0.450569603601 0
15 0.454614762517 0.546216301656 1
77 0.335959619174 0.701712172757 1
24 0.507176174895 0.954275565342 0
64 0.005367538293 0.071138462189 1
17 0.252449293374 0.551370687697 0
14 0.152685908968 0.354120816442 1
11 0.107259714233 0.884709583093 0
29 0.133715333728 0.218659856493 1
92 0.654835452390 0.822417669918 1
42 0.873417043367 0.874830309913 0
25 0.419736291687 0.617507242101 0
75 0.283320464634 0.579930846998 1
68 0.143023011296 0.209934572548 0
11 0.230937455333 0.789151024131 0
81 0.067814123750 0.704523338697 1
60 0.899176802712 0.926971341105 1
72 0.318636233875 0.560568315459 0
29 0.000433325786 0.414062940374 1
76 0.486253139216 0.702740727050 1
66 0.137411039905 0.438881171009 1
37 0.217907668015 0.985938375278 1
0 0.247575843064 0.565487706129 0
13 0.370321285594 0.871798894641 1
40 0.063080338237 0.737000752017 0
65 0.310731622300 0.566345778196 1
94 0.525191334376 0.770677742594 1
74 0.115280155543 0.801058850715 0
22 0.031661148435 0.696519297309 1
9 0.594257980542 0.832438182688 1
14 0.065964098319 0.845752617902 1
20 0.119130765081 0.811916519062 0
58 0.389963055585 0.655101908437 0
48 0.479229643003 0.986763593302 1
21 0.653753654947 0.952903579737 1
58 0.094415251214 0.998081013647 0
74 0.297094210684 0.410707498070 1
64 0.019610004471 0.568310002637 0
37 0.316878144171 0.839720154884 1
22 0.136919640950 0.651330747571 1
29 0.376643960032 0.818143517798 0
71 0.027911100911 0.191470357406 0
38 0.198999431315 0.597983194963 0
66 0.131531381612 0.354115712871 0
81 0.511168329515 0.705622168289 0
84 0.088050129840 0.736405887487 0
57 0.681894784322 0.696358889624 1
86 0.371668988347 0.939898158212 1
9 0.043494733704 0.776236925556 1
47 0.767311513853 0.880501872487 1
92 0.575990637337 0.920041941315 1
87 0.348376908952 0.652640644341 0
55 0.559009313411 0.581527223057 1
6 0.221665403302 0.573685247918 0
32 0.105802583252 0.204716063940 1
20 0.363636481486 0.564494298169 1
47 0.391485323775 0.607497842965 1
72 0.205846298468 0.773455011157 0
78 0.244358003687 0.311917639724 1
82 0.459263678011 0.673202648112 1
31 0.294286017640 0.898856252507 0
33 0.036861678335 0.340069236814 1
60 0.972634577285 0.978206856180 0
31 0.317627052733 0.619642540667 0
46 0.462433090170 0.587273731785 1
49 0.041698256512 0.671544934780 0
75 0.449543616840 0.677223447429 0
48 0.290120215219 0.805269488477 1
54 0.679007347528 0.890347073205 0
90 0.268497554561 0.759014392556 0
14 0.279029623461 0.515189899422 0
19 0.573597514424 0.763816363034 1
12 0.844139113869 0.844425157901 1
83 0.100245360968 0.450121104635 0
59 0.519156478669 0.929424591770 1
37 0.186804529281 0.891669253416 1
73 0.097881989833 0.705799924353 0
26 0.640482400780 0.662451778692 0
39 0.768856537251 0.939837368790 0
0 0.712335332168 0.923937791913 1
4 0.259676241318 0.264781677765 0
39 0.519337605949 0.595612528855 0
72 0.203845672552 0.798814022414 0
10 0.530419907258 0.871848193720 0
46 0.022271636574 0.899595467833 1
72 0.390748335501 0.632536782731 0
16 0.247770176476 0.250669936955 0
97 0.245368005963 0.932284018983 1
24 0.145915189027 0.173542873779 1
45 0.668925277802 0.865329846113 1
46 0.823169279353 0.844717705772 1
63 0.097786082785 0.428804261936 1
60 0.151814706025 0.715474609660 1
48 0.066917749323 0.564809107141 0
95 0.279531260799 0.556697813379 1
68 0.400603896195 0.922462026586 0
1 0.624323358694 0.997021078540 0
87 0.452993113590 0.764879708490 1
66 0.281297850683 0.870899162611 0
44 0.231878416456 0.289096409593 1
40 0.336045099771 0.992049087632 0
80 0.385749940248 0.727736132309 0
90 0.463141429814 0.942424796878 1
86 0.010000312237 0.594913404212 1
66 0.016157421951 0.849486294063 0
48 0.086206473704 0.133385711479 0
16 0.135866195085 0.778939705670 0
79 0.626531246250 0.680719626115 1
97 0.589078975008 0.869774563885 1
36 0.157940716009 0.243538014046 0
41 0.017879445104 0.023303821710 0
25 0.357967394619 0.518741656237 0
72 0.344611952446 0.960851947905 1
28 0.249469962532 0.436145696574 0
40 0.358123885041 0.897004154253 1
23 0.918979174762 0.946697128637 0
77 0.144047392476 0.780768589909 0
20 0.073631338558 0.431084303731 1
67 0.472372093575 0.609180602869 1
10 0.037896941703 0.331551495796 0
28 0.095312909008 0.846358766296 1
62 0.016307022675 0.825436994269 0
11 0.014643876202 0.819980152857 1
89 0.064813780214 0.346821842437 1
77 0.647695774688 0.706883541007 1
36 0.156368873140 0.415102509040 0
66 0.201749433882 0.649814635123 1
99 0.182961236260 0.356424793178 0
7 0.128654223475 0.772051227841 1
11 0.605177485726 0.646801990379 0
67 0.067579663756 0.084791356613 1
61 0.578123558381 0.953370999089 1
66 0.208097903089 0.275456278802 0
90 0.072411284674 0.994455656850 1
13 0.651058945449 0.895775713469 0
98 0.015067875654 0.366109854496 0
27 0.053934278744 0.100774162476 1
8 0.015977618071 0.262818844677 1
25 0.097683072153 0.588743209202 1
1 0.012665000419 0.962513227638 1
70 0.163472280956 0.369562769681 0
40 0.599131794265 0.773851203554 1
15 0.294651131794 0.746387025776 0
20 0.622804540785 0.962876955511 0
89 0.684972914374 0.791898800632 1
95 0.016269073814 0.539721505245 1
56 0.607979088525 0.897590681575 0
1 0.333368327966 0.778954986359 1
33 0.020099388382 0.797607379356 0
23 0.215619040171 0.299464241915 0
87 0.798217945038 0.954021048400 0
62 0.514139520962 0.932162761107 0
13 0.576219473476 0.670756963638 1
7 0.621051098952 0.643385781111 0
39 0.313757053537 0.325764815365 0
79 0.336959347404 0.894616538933 1
38 0.447885509486 0.695401999410 1
14 0.073713168791 0.165344271165 1
35 0.780485803184 0.948547178707 1
55 0.169460755122 0.752814839338 1
2 0.227535985726 0.672996619688 1
3 0.189157012154 0.538553261366 0
37 0.747100169480 0.966874246983 1
48 0.486479748835 0.768541204120 1
82 0.470056440696 0.813258837428 0
72 0.201659934577 0.707215505995 1
27 0.183517368165 0.436572917661 1
90 0.334469218840 0.586198225501 0
55 0.776235106338 0.949598654702 0
87 0.541975791187 0.600552449125 1
51 0.437966705782 0.861260230438 0
29 0.374346156181 0.951504464626 1
88 0.813210411387 0.952033707946 1
47 0.043476380187 0.060129557558 1
25 0.114593936731 0.197290203485 1
98 0.421403212387 0.926344899794 0
14 0.611221361811 0.811910970029 1
10 0.752065086892 0.983886295891 0
0 0.711452458469 0.824144645421 1
98 0.068059655615 0.739737873574 0
60 0.051492584159 0.338912483271 0
29 0.000320676127 0.113425767508 1
17 0.322107740574 0.344470581514 0
25 0.083999514409 0.173580472368 1
63 0.195408442956 0.627255715446 0
2 0.491986786208 0.793165087181 1
10 0.105382419478 0.508523345934 1
25 0.883140314194 0.997770151232 0
50 0.518711075222 0.938444351090 1
56 0.307257712988 0.880064669613 0
42 0.146779877933 0.156495592203 0
71 0.224459911336 0.800472273097 1
30 0.251229579995 0.909364961039 0
33 0.452155775311 0.538912627198 1
23 0.592593110109 0.794806097909 1
44 0.283194468958 0.440576232114 0
75 0.244246799215 0.322828932015 0
76 0.195209444842 0.747479003546 0
25 0.091778341455 0.715082736372 1
54 0.797150121726 0.864252690900 1
15 0.778106686811 0.828896520384 0
55 0.377567927432 0.492344776602 0
77 0.577603565535 0.624379383733 1
11 0.154956789926 0.292772519052 0
13 0.462652691370 0.988438739894 1
19 0.290265777236 0.624959254762 0
13 0.231478556830 0.877237535396 1
31 0.426594250676 0.857040734741 1
9 0.888072746974 0.906249465668 1
99 0.442263589712 0.607270502098 0
38 0.437985192547 0.612923709456 0
15 0.567084550911 0.778209610104 1
5 0.270232370227 0.397263360602 1
65 0.739283639378 0.935461407334 0
50 0.000036196125 0.595384372662 0
15 0.604785631749 0.692218633671 1
24 0.232863272414 0.496408346210 1
90 0.352262403674 0.419971970422 1
80 0.065632803961 0.123882182764 0
76 0.487592395638 0.932088651923 1
8 0.139874823773 0.495968759486 0
50 0.134887967332 0.905508104177 1
67 0.060094204400 0.594625647089 0
17 0.519121674890 0.588787055103 0
90 0.294387704596 0.843650439107 1
86 0.333582924563 0.741037399044 1
97 0.723468376974 0.777287087036 0
8 0.274668988981 0.890876296777 0
63 0.395307664780 0.491671499542 0
91 0.068586049119 0.129415342591 0
93 0.252370837213 0.833936492788 0
19 0.296272397853 0.976723774117 0
96 0.468896899689 0.837283011968 1
71 0.089291133447 0.808623098121 0
43 0.937643823616 0.953137884995 1
8 0.352234456674 0.762611408216 1
44 0.362461250611 0.754122022427 0
54 0.217491675985 0.898065586747 1
25 0.740313230077 0.755239991607 0
87 0.017443444148 0.033459083340 1
57 0.710450913926 0.756297167544 1
13 0.138668253407 0.719838896451 1
76 0.447346722238 0.594679443371 1
31 0.740438290129 0.948607612998 1
32 0.113134344292 0.178963006015 0
4 0.363220881396 0.973770388185 1
65 0.218180213353 0.283578472324 1
87 0.238387612223 0.366616030010 0
57 0.889827000880 0.920989233556 1
4 0.005441625888 0.338149720990 0
20 0.106816575415 0.801700643980 1
50 0.518067568020 0.774511962329 1
27 0.109871633936 0.503999586632 0
69 0.213430301696 0.215439147780 1
4 0.035717255791 0.728345340515 0
90 0.449827102149 0.780529727117 0
9 0.307262915400 0.799125284911 1
50 0.125664115268 0.626380041293 1
6 0.288812451558 0.683970937664 0
7 0.007533888614 0.522453262564 1
45 0.013891923818 0.120549104922 1
83 0.214740994887 0.711167492274 1
16 0.295279522146 0.692510028463 1
59 0.608611704574 0.869674167659 1
22 0.094552971989 0.686737066158 0
61 0.657271850666 0.829751772938 1
9 0.492181491887 0.594942762418 0
53 0.874542161462 0.951410845271 1
29 0.104612280878 0.751462140125 0
28 0.698426629658 0.829831270089 0
13 0.128571941279 0.878196062372 1
11 0.008825727735 0.338989645508 1
46 0.425048700589 0.693955839118 1
16 0.589631516146 0.993229535796 0
68 0.187212958077 0.865095422865 0
82 0.327354219734 0.711577414716 1
26 0.384989144909 0.823611679893 1
20 0.081141287098 0.604466612235 0
39 0.105260375126 0.224014370645 0
54 0.324166677107 0.434357379494 0
64 0.476478622482 0.753664151655 1
66 0.140414817588 0.241244168926 0
3 0.128173804366 0.317877679360 1
21 0.534197723960 0.722673094383 1
63 0.327584113734 0.699209611090 0
84 0.217827191593 0.388129221945 1
44 0.033779313955 0.700721711514 0
56 0.374893594628 0.452958576855 0
